Year,Region,variable,value
1995-01-01,Southern Africa,No Homeless,2000.0
1995-01-01,Middle Africa,No Homeless,42300.0
1995-01-01,Russian Federation,No Homeless,0.0
1995-01-01,Central Asia,No Homeless,0.0
1996-01-01,Western Africa,No Homeless,826.0
1996-01-01,Southern Asia,No Homeless,126400.0
1996-01-01,Central America,No Homeless,18750.0
1996-01-01,Northern America,No Homeless,12000.0
1996-01-01,Eastern Africa,No Homeless,26000.0
1996-01-01,South America,No Homeless,140115.0
1996-01-01,Western Europe,No Homeless,0.0
1996-01-01,Eastern Asia,No Homeless,6302634.0
1996-01-01,Caribbean,No Homeless,68596.0
1996-01-01,South-Eastern Asia,No Homeless,117340.0
1996-01-01,Northern Africa,No Homeless,55700.0
1996-01-01,Eastern Europe,No Homeless,800.0
1996-01-01,Southern Europe,No Homeless,2000.0
1996-01-01,Melanesia,No Homeless,0.0
1996-01-01,Australia and New Zealand,No Homeless,1730.0
1996-01-01,Polynesia,No Homeless,0.0
1996-01-01,Northern Europe,No Homeless,0.0
1996-01-01,Western Asia,No Homeless,123210.0
1996-01-01,Micronesia,No Homeless,0.0
1996-01-01,Southern Africa,No Homeless,520.0
1996-01-01,Middle Africa,No Homeless,1500.0
1996-01-01,Russian Federation,No Homeless,0.0
1996-01-01,Central Asia,No Homeless,0.0
1997-01-01,Western Africa,No Homeless,0.0
1997-01-01,Southern Asia,No Homeless,1221750.0
1997-01-01,Central America,No Homeless,52000.0
1997-01-01,Northern America,No Homeless,400.0
1997-01-01,Eastern Africa,No Homeless,315714.0
1997-01-01,South America,No Homeless,110009.0
1997-01-01,Western Europe,No Homeless,0.0
1997-01-01,Eastern Asia,No Homeless,956409.0
1997-01-01,Caribbean,No Homeless,215.0
1997-01-01,South-Eastern Asia,No Homeless,416813.0
1997-01-01,Northern Africa,No Homeless,3000.0
1997-01-01,Eastern Europe,No Homeless,196689.0
1997-01-01,Southern Europe,No Homeless,38250.0
1997-01-01,Melanesia,No Homeless,7500.0
1997-01-01,Australia and New Zealand,No Homeless,0.0
1997-01-01,Polynesia,No Homeless,3000.0
1997-01-01,Northern Europe,No Homeless,0.0
1997-01-01,Western Asia,No Homeless,200.0
1997-01-01,Micronesia,No Homeless,5000.0
1997-01-01,Southern Africa,No Homeless,0.0
1997-01-01,Middle Africa,No Homeless,9506.0
1997-01-01,Russian Federation,No Homeless,0.0
1997-01-01,Central Asia,No Homeless,30.0
1998-01-01,Western Africa,No Homeless,151950.0
1998-01-01,Southern Asia,No Homeless,189600.0
1998-01-01,Central America,No Homeless,1830.0
1998-01-01,Northern America,No Homeless,6644.0
1998-01-01,Eastern Africa,No Homeless,4900.0
1998-01-01,South America,No Homeless,18150.0
1998-01-01,Western Europe,No Homeless,0.0
1998-01-01,Eastern Asia,No Homeless,28570976.0
1998-01-01,Caribbean,No Homeless,122000.0
1998-01-01,South-Eastern Asia,No Homeless,47730.0
1998-01-01,Northern Africa,No Homeless,100000.0
1998-01-01,Eastern Europe,No Homeless,61779.0
1998-01-01,Southern Europe,No Homeless,2219.0
1998-01-01,Melanesia,No Homeless,0.0
1998-01-01,Australia and New Zealand,No Homeless,0.0
1998-01-01,Polynesia,No Homeless,0.0
1998-01-01,Northern Europe,No Homeless,0.0
1998-01-01,Western Asia,No Homeless,128244.0
1998-01-01,Micronesia,No Homeless,0.0
1998-01-01,Southern Africa,No Homeless,0.0
1998-01-01,Middle Africa,No Homeless,10200.0
1998-01-01,Russian Federation,No Homeless,0.0
1998-01-01,Central Asia,No Homeless,8644.0
1999-01-01,Western Africa,No Homeless,149378.0
1999-01-01,Southern Asia,No Homeless,1580935.0
1999-01-01,Central America,No Homeless,106896.0
1999-01-01,Northern America,No Homeless,7409.0
1999-01-01,Eastern Africa,No Homeless,125000.0
1999-01-01,South America,No Homeless,889658.0
1999-01-01,Western Europe,No Homeless,266.0
1999-01-01,Eastern Asia,No Homeless,2566215.0
1999-01-01,Caribbean,No Homeless,29677.0
1999-01-01,South-Eastern Asia,No Homeless,232041.0
1999-01-01,Northern Africa,No Homeless,60700.0
1999-01-01,Eastern Europe,No Homeless,11958.0
1999-01-01,Southern Europe,No Homeless,10567.0
1999-01-01,Melanesia,No Homeless,41772.0
1999-01-01,Australia and New Zealand,No Homeless,672.0
1999-01-01,Polynesia,No Homeless,0.0
1999-01-01,Northern Europe,No Homeless,0.0
1999-01-01,Western Asia,No Homeless,670900.0
1999-01-01,Micronesia,No Homeless,0.0
1999-01-01,Southern Africa,No Homeless,8300.0
1999-01-01,Middle Africa,No Homeless,87429.0
1999-01-01,Russian Federation,No Homeless,0.0
1999-01-01,Central Asia,No Homeless,4503.0
2000-01-01,Western Africa,No Homeless,6300.0
2000-01-01,Southern Asia,No Homeless,344500.0
2000-01-01,Central America,No Homeless,6900.0
2000-01-01,Northern America,No Homeless,7074.0
2000-01-01,Eastern Africa,No Homeless,300150.0
2000-01-01,South America,No Homeless,270961.0
2000-01-01,Western Europe,No Homeless,200.0
2000-01-01,Eastern Asia,No Homeless,563573.0
2000-01-01,Caribbean,No Homeless,1200.0
2000-01-01,South-Eastern Asia,No Homeless,198255.0
2000-01-01,Northern Africa,No Homeless,100.0
2000-01-01,Eastern Europe,No Homeless,19981.0
2000-01-01,Southern Europe,No Homeless,162.0
2000-01-01,Melanesia,No Homeless,5000.0
2000-01-01,Australia and New Zealand,No Homeless,0.0
2000-01-01,Polynesia,No Homeless,0.0
2000-01-01,Northern Europe,No Homeless,69.0
2000-01-01,Western Asia,No Homeless,350.0
2000-01-01,Micronesia,No Homeless,0.0
2000-01-01,Southern Africa,No Homeless,32650.0
2000-01-01,Middle Africa,No Homeless,9000.0
2000-01-01,Russian Federation,No Homeless,0.0
2000-01-01,Central Asia,No Homeless,0.0
2001-01-01,Western Africa,No Homeless,13802.0
2001-01-01,Southern Asia,No Homeless,1792910.0
2001-01-01,Central America,No Homeless,26845.0
2001-01-01,Northern America,No Homeless,75928.0
2001-01-01,Eastern Africa,No Homeless,1350.0
2001-01-01,South America,No Homeless,147729.0
2001-01-01,Western Europe,No Homeless,0.0
2001-01-01,Eastern Asia,No Homeless,886227.0
2001-01-01,Caribbean,No Homeless,380.0
2001-01-01,South-Eastern Asia,No Homeless,161180.0
2001-01-01,Northern Africa,No Homeless,0.0
2001-01-01,Eastern Europe,No Homeless,400.0
2001-01-01,Southern Europe,No Homeless,200.0
2001-01-01,Melanesia,No Homeless,495.0
2001-01-01,Australia and New Zealand,No Homeless,0.0
2001-01-01,Polynesia,No Homeless,0.0
2001-01-01,Northern Europe,No Homeless,0.0
2001-01-01,Western Asia,No Homeless,0.0
2001-01-01,Micronesia,No Homeless,0.0
2001-01-01,Southern Africa,No Homeless,1600.0
2001-01-01,Middle Africa,No Homeless,4500.0
2001-01-01,Russian Federation,No Homeless,0.0
2001-01-01,Central Asia,No Homeless,150.0
2002-01-01,Western Africa,No Homeless,200.0
2002-01-01,Southern Asia,No Homeless,25700.0
2002-01-01,Central America,No Homeless,5108.0
2002-01-01,Northern America,No Homeless,3409.0
2002-01-01,Eastern Africa,No Homeless,15500.0
2002-01-01,South America,No Homeless,23427.0
2002-01-01,Western Europe,No Homeless,0.0
2002-01-01,Eastern Asia,No Homeless,21985.0
2002-01-01,Caribbean,No Homeless,2000.0
2002-01-01,South-Eastern Asia,No Homeless,39104.0
2002-01-01,Northern Africa,No Homeless,0.0
2002-01-01,Eastern Europe,No Homeless,5520.0
2002-01-01,Southern Europe,No Homeless,9710.0
2002-01-01,Melanesia,No Homeless,2100.0
2002-01-01,Australia and New Zealand,No Homeless,249.0
2002-01-01,Polynesia,No Homeless,0.0
2002-01-01,Northern Europe,No Homeless,0.0
2002-01-01,Western Asia,No Homeless,31526.0
2002-01-01,Micronesia,No Homeless,5575.0
2002-01-01,Southern Africa,No Homeless,1000.0
2002-01-01,Middle Africa,No Homeless,158750.0
2002-01-01,Russian Federation,No Homeless,0.0
2002-01-01,Central Asia,No Homeless,4012.0
2003-01-01,Western Africa,No Homeless,49612.0
2003-01-01,Southern Asia,No Homeless,325800.0
2003-01-01,Central America,No Homeless,3340.0
2003-01-01,Northern America,No Homeless,16101.0
2003-01-01,Eastern Africa,No Homeless,72405.0
2003-01-01,South America,No Homeless,222205.0
2003-01-01,Western Europe,No Homeless,0.0
2003-01-01,Eastern Asia,No Homeless,1821255.0
2003-01-01,Caribbean,No Homeless,12570.0
2003-01-01,South-Eastern Asia,No Homeless,102223.0
2003-01-01,Northern Africa,No Homeless,200000.0
2003-01-01,Eastern Europe,No Homeless,2400.0
2003-01-01,Southern Europe,No Homeless,0.0
2003-01-01,Melanesia,No Homeless,1150.0
2003-01-01,Australia and New Zealand,No Homeless,30.0
2003-01-01,Polynesia,No Homeless,0.0
2003-01-01,Northern Europe,No Homeless,0.0
2003-01-01,Western Asia,No Homeless,46500.0
2003-01-01,Micronesia,No Homeless,1000.0
2003-01-01,Southern Africa,No Homeless,600.0
2003-01-01,Middle Africa,No Homeless,22646.0
2003-01-01,Russian Federation,No Homeless,0.0
2003-01-01,Central Asia,No Homeless,833.0
2004-01-01,Western Africa,No Homeless,2777.0
2004-01-01,Southern Asia,No Homeless,621020.0
2004-01-01,Central America,No Homeless,25.0
2004-01-01,Northern America,No Homeless,1035.0
2004-01-01,Eastern Africa,No Homeless,307140.0
2004-01-01,South America,No Homeless,6850.0
2004-01-01,Western Europe,No Homeless,0.0
2004-01-01,Eastern Asia,No Homeless,892256.0
2004-01-01,Caribbean,No Homeless,61060.0
2004-01-01,South-Eastern Asia,No Homeless,589144.0
2004-01-01,Northern Africa,No Homeless,12539.0
2004-01-01,Eastern Europe,No Homeless,1009.0
2004-01-01,Southern Europe,No Homeless,0.0
2004-01-01,Melanesia,No Homeless,0.0
2004-01-01,Australia and New Zealand,No Homeless,0.0
2004-01-01,Polynesia,No Homeless,3500.0
2004-01-01,Northern Europe,No Homeless,0.0
2004-01-01,Western Asia,No Homeless,50090.0
2004-01-01,Micronesia,No Homeless,0.0
2004-01-01,Southern Africa,No Homeless,15000.0
2004-01-01,Middle Africa,No Homeless,14398.0
2004-01-01,Russian Federation,No Homeless,0.0
2004-01-01,Central Asia,No Homeless,80.0
2005-01-01,Western Africa,No Homeless,4860.0
2005-01-01,Southern Asia,No Homeless,5497525.0
2005-01-01,Central America,No Homeless,306563.0
2005-01-01,Northern America,No Homeless,1542.0
2005-01-01,Eastern Africa,No Homeless,69877.0
2005-01-01,South America,No Homeless,12738.0
2005-01-01,Western Europe,No Homeless,0.0
2005-01-01,Eastern Asia,No Homeless,298933.0
2005-01-01,Caribbean,No Homeless,185.0
2005-01-01,South-Eastern Asia,No Homeless,18205.0
2005-01-01,Northern Africa,No Homeless,6530.0
2005-01-01,Eastern Europe,No Homeless,800.0
2005-01-01,Southern Europe,No Homeless,1845.0
2005-01-01,Melanesia,No Homeless,200.0
2005-01-01,Australia and New Zealand,No Homeless,400.0
2005-01-01,Polynesia,No Homeless,25.0
2005-01-01,Northern Europe,No Homeless,0.0
2005-01-01,Western Asia,No Homeless,500.0
2005-01-01,Micronesia,No Homeless,0.0
2005-01-01,Southern Africa,No Homeless,260.0
2005-01-01,Middle Africa,No Homeless,42684.0
2005-01-01,Russian Federation,No Homeless,0.0
2005-01-01,Central Asia,No Homeless,2785.0
2006-01-01,Western Africa,No Homeless,78072.0
2006-01-01,Southern Asia,No Homeless,4246210.0
2006-01-01,Central America,No Homeless,1290.0
2006-01-01,Northern America,No Homeless,267.0
2006-01-01,Eastern Africa,No Homeless,48649.0
2006-01-01,South America,No Homeless,365.0
2006-01-01,Western Europe,No Homeless,0.0
2006-01-01,Eastern Asia,No Homeless,715759.0
2006-01-01,Caribbean,No Homeless,0.0
2006-01-01,South-Eastern Asia,No Homeless,1061045.0
2006-01-01,Northern Africa,No Homeless,6150.0
2006-01-01,Eastern Europe,No Homeless,5000.0
2006-01-01,Southern Europe,No Homeless,0.0
2006-01-01,Melanesia,No Homeless,22000.0
2006-01-01,Australia and New Zealand,No Homeless,7141.0
2006-01-01,Polynesia,No Homeless,0.0
2006-01-01,Northern Europe,No Homeless,0.0
2006-01-01,Western Asia,No Homeless,2300.0
2006-01-01,Micronesia,No Homeless,0.0
2006-01-01,Southern Africa,No Homeless,0.0
2006-01-01,Middle Africa,No Homeless,8825.0
2006-01-01,Russian Federation,No Homeless,0.0
2006-01-01,Central Asia,No Homeless,50.0
2007-01-01,Western Africa,No Homeless,91920.0
2007-01-01,Southern Asia,No Homeless,3705.0
2007-01-01,Central America,No Homeless,31865.0
2007-01-01,Northern America,No Homeless,1127.0
2007-01-01,Eastern Africa,No Homeless,326134.0
2007-01-01,South America,No Homeless,17000.0
2007-01-01,Western Europe,No Homeless,0.0
2007-01-01,Eastern Asia,No Homeless,284572.0
2007-01-01,Caribbean,No Homeless,17297.0
2007-01-01,South-Eastern Asia,No Homeless,127437.0
2007-01-01,Northern Africa,No Homeless,200000.0
2007-01-01,Eastern Europe,No Homeless,8767.0
2007-01-01,Southern Europe,No Homeless,4965.0
2007-01-01,Melanesia,No Homeless,0.0
2007-01-01,Australia and New Zealand,No Homeless,90.0
2007-01-01,Polynesia,No Homeless,0.0
2007-01-01,Northern Europe,No Homeless,30000.0
2007-01-01,Western Asia,No Homeless,36.0
2007-01-01,Micronesia,No Homeless,0.0
2007-01-01,Southern Africa,No Homeless,1600.0
2007-01-01,Middle Africa,No Homeless,23091.0
2007-01-01,Russian Federation,No Homeless,0.0
2007-01-01,Central Asia,No Homeless,125.0
2008-01-01,Western Africa,No Homeless,8282.0
2008-01-01,Southern Asia,No Homeless,2435818.0
2008-01-01,Central America,No Homeless,0.0
2008-01-01,Northern America,No Homeless,300.0
2008-01-01,Eastern Africa,No Homeless,255090.0
2008-01-01,South America,No Homeless,41857.0
2008-01-01,Western Europe,No Homeless,600.0
2008-01-01,Eastern Asia,No Homeless,414385.0
2008-01-01,Caribbean,No Homeless,30.0
2008-01-01,South-Eastern Asia,No Homeless,71225.0
2008-01-01,Northern Africa,No Homeless,625.0
2008-01-01,Eastern Europe,No Homeless,0.0
2008-01-01,Southern Europe,No Homeless,38.0
2008-01-01,Melanesia,No Homeless,0.0
2008-01-01,Australia and New Zealand,No Homeless,0.0
2008-01-01,Polynesia,No Homeless,0.0
2008-01-01,Northern Europe,No Homeless,0.0
2008-01-01,Western Asia,No Homeless,900.0
2008-01-01,Micronesia,No Homeless,85.0
2008-01-01,Southern Africa,No Homeless,3500.0
2008-01-01,Middle Africa,No Homeless,8745.0
2008-01-01,Russian Federation,No Homeless,0.0
2008-01-01,Central Asia,No Homeless,1055.0
2009-01-01,Western Africa,No Homeless,10000.0
2009-01-01,Southern Asia,No Homeless,67250.0
2009-01-01,Central America,No Homeless,15991.0
2009-01-01,Northern America,No Homeless,1326.0
2009-01-01,Eastern Africa,No Homeless,35152.0
2009-01-01,South America,No Homeless,3893.0
2009-01-01,Western Europe,No Homeless,0.0
2009-01-01,Eastern Asia,No Homeless,158450.0
2009-01-01,Caribbean,No Homeless,9910.0
2009-01-01,South-Eastern Asia,No Homeless,108745.0
2009-01-01,Northern Africa,No Homeless,2500.0
2009-01-01,Eastern Europe,No Homeless,0.0
2009-01-01,Southern Europe,No Homeless,60475.0
2009-01-01,Melanesia,No Homeless,0.0
2009-01-01,Australia and New Zealand,No Homeless,0.0
2009-01-01,Polynesia,No Homeless,0.0
2009-01-01,Northern Europe,No Homeless,0.0
2009-01-01,Western Asia,No Homeless,10000.0
2009-01-01,Micronesia,No Homeless,0.0
2009-01-01,Southern Africa,No Homeless,0.0
2009-01-01,Middle Africa,No Homeless,26620.0
2009-01-01,Russian Federation,No Homeless,0.0
2009-01-01,Central Asia,No Homeless,0.0
2010-01-01,Western Africa,No Homeless,156615.0
2010-01-01,Southern Asia,No Homeless,911500.0
2010-01-01,Central America,No Homeless,61438.0
2010-01-01,Northern America,No Homeless,0.0
2010-01-01,Eastern Africa,No Homeless,7770.0
2010-01-01,South America,No Homeless,814800.0
2010-01-01,Western Europe,No Homeless,0.0
2010-01-01,Eastern Asia,No Homeless,356625.0
2010-01-01,Caribbean,No Homeless,100.0
2010-01-01,South-Eastern Asia,No Homeless,6450.0
2010-01-01,Northern Africa,No Homeless,10000.0
2010-01-01,Eastern Europe,No Homeless,1200.0
2010-01-01,Southern Europe,No Homeless,1470.0
2010-01-01,Melanesia,No Homeless,590.0
2010-01-01,Australia and New Zealand,No Homeless,0.0
2010-01-01,Polynesia,No Homeless,0.0
2010-01-01,Northern Europe,No Homeless,0.0
2010-01-01,Western Asia,No Homeless,1700.0
2010-01-01,Micronesia,No Homeless,0.0
2010-01-01,Southern Africa,No Homeless,0.0
2010-01-01,Middle Africa,No Homeless,87605.0
2010-01-01,Russian Federation,No Homeless,0.0
2010-01-01,Central Asia,No Homeless,6134.0
2011-01-01,Western Africa,No Homeless,32675.0
2011-01-01,Southern Asia,No Homeless,1394973.0
2011-01-01,Central America,No Homeless,40000.0
2011-01-01,Northern America,No Homeless,39100.0
2011-01-01,Eastern Africa,No Homeless,37621.0
2011-01-01,South America,No Homeless,36787.0
2011-01-01,Western Europe,No Homeless,0.0
2011-01-01,Eastern Asia,No Homeless,310425.0
2011-01-01,Caribbean,No Homeless,1407.0
2011-01-01,South-Eastern Asia,No Homeless,13247.0
2011-01-01,Northern Africa,No Homeless,0.0
2011-01-01,Eastern Europe,No Homeless,0.0
2011-01-01,Southern Europe,No Homeless,15000.0
2011-01-01,Melanesia,No Homeless,0.0
2011-01-01,Australia and New Zealand,No Homeless,300.0
2011-01-01,Polynesia,No Homeless,0.0
2011-01-01,Northern Europe,No Homeless,0.0
2011-01-01,Western Asia,No Homeless,34075.0
2011-01-01,Micronesia,No Homeless,0.0
2011-01-01,Southern Africa,No Homeless,3500.0
2011-01-01,Middle Africa,No Homeless,2100.0
2011-01-01,Russian Federation,No Homeless,0.0
2011-01-01,Central Asia,No Homeless,3762.0
2012-01-01,Western Africa,No Homeless,21000.0
2012-01-01,Southern Asia,No Homeless,126680.0
2012-01-01,Central America,No Homeless,4000.0
2012-01-01,Northern America,No Homeless,1305.0
2012-01-01,Eastern Africa,No Homeless,23368.0
2012-01-01,South America,No Homeless,69885.0
2012-01-01,Western Europe,No Homeless,0.0
2012-01-01,Eastern Asia,No Homeless,82118.0
2012-01-01,Caribbean,No Homeless,207576.0
2012-01-01,South-Eastern Asia,No Homeless,336652.0
2012-01-01,Northern Africa,No Homeless,0.0
2012-01-01,Eastern Europe,No Homeless,5752.0
2012-01-01,Southern Europe,No Homeless,14700.0
2012-01-01,Melanesia,No Homeless,0.0
2012-01-01,Australia and New Zealand,No Homeless,0.0
2012-01-01,Polynesia,No Homeless,0.0
2012-01-01,Northern Europe,No Homeless,0.0
2012-01-01,Western Asia,No Homeless,12949.0
2012-01-01,Micronesia,No Homeless,1250.0
2012-01-01,Southern Africa,No Homeless,0.0
2012-01-01,Middle Africa,No Homeless,44360.0
2012-01-01,Russian Federation,No Homeless,0.0
2012-01-01,Central Asia,No Homeless,0.0
2013-01-01,Western Africa,No Homeless,7321.0
2013-01-01,Southern Asia,No Homeless,9675.0
2013-01-01,Central America,No Homeless,0.0
2013-01-01,Northern America,No Homeless,8247.0
2013-01-01,Eastern Africa,No Homeless,0.0
2013-01-01,South America,No Homeless,48947.0
2013-01-01,Western Europe,No Homeless,0.0
2013-01-01,Eastern Asia,No Homeless,201228.0
2013-01-01,Caribbean,No Homeless,33765.0
2013-01-01,South-Eastern Asia,No Homeless,17699.0
2013-01-01,Northern Africa,No Homeless,0.0
2013-01-01,Eastern Europe,No Homeless,1995.0
2013-01-01,Southern Europe,No Homeless,46.0
2013-01-01,Melanesia,No Homeless,0.0
2013-01-01,Australia and New Zealand,No Homeless,0.0
2013-01-01,Polynesia,No Homeless,0.0
2013-01-01,Northern Europe,No Homeless,0.0
2013-01-01,Western Asia,No Homeless,0.0
2013-01-01,Micronesia,No Homeless,0.0
2013-01-01,Southern Africa,No Homeless,0.0
2013-01-01,Middle Africa,No Homeless,0.0
2013-01-01,Russian Federation,No Homeless,0.0
2013-01-01,Central Asia,No Homeless,0.0
2014-01-01,Western Africa,No Homeless,0.0
2014-01-01,Southern Asia,No Homeless,676530.0
2014-01-01,Central America,No Homeless,9830.0
2014-01-01,Northern America,No Homeless,180.0
2014-01-01,Eastern Africa,No Homeless,34236.0
2014-01-01,South America,No Homeless,76638.0
2014-01-01,Western Europe,No Homeless,0.0
2014-01-01,Eastern Asia,No Homeless,490880.0
2014-01-01,Caribbean,No Homeless,0.0
2014-01-01,South-Eastern Asia,No Homeless,67200.0
2014-01-01,Northern Africa,No Homeless,0.0
2014-01-01,Eastern Europe,No Homeless,1260.0
2014-01-01,Southern Europe,No Homeless,1000.0
2014-01-01,Melanesia,No Homeless,0.0
2014-01-01,Australia and New Zealand,No Homeless,258.0
2014-01-01,Polynesia,No Homeless,0.0
2014-01-01,Northern Europe,No Homeless,0.0
2014-01-01,Western Asia,No Homeless,0.0
2014-01-01,Micronesia,No Homeless,0.0
2014-01-01,Southern Africa,No Homeless,2600.0
2014-01-01,Middle Africa,No Homeless,3750.0
2014-01-01,Russian Federation,No Homeless,0.0
2014-01-01,Central Asia,No Homeless,425.0
2015-01-01,Western Africa,No Homeless,5000.0
2015-01-01,Southern Asia,No Homeless,235097.0
2015-01-01,Central America,No Homeless,741.0
