Year,Region,variable,value
2020-01-01,Central Asia,Total Deaths,6.0
2021-01-01,Western Africa,Total Deaths,2646.0
2021-01-01,Southern Asia,Total Deaths,1329.0
2021-01-01,Central America,Total Deaths,77.0
2021-01-01,Northern America,Total Deaths,985.0
2021-01-01,Eastern Africa,Total Deaths,58.0
2021-01-01,South America,Total Deaths,141.0
2021-01-01,Western Europe,Total Deaths,249.0
2021-01-01,Eastern Asia,Total Deaths,528.0
2021-01-01,Caribbean,Total Deaths,2590.0
2021-01-01,South-Eastern Asia,Total Deaths,547.0
2021-01-01,Northern Africa,Total Deaths,183.0
2021-01-01,Eastern Europe,Total Deaths,23.0
2021-01-01,Southern Europe,Total Deaths,8.0
2021-01-01,Melanesia,Total Deaths,6.0
2021-01-01,Australia and New Zealand,Total Deaths,4.0
2021-01-01,Polynesia,Total Deaths,0.0
2021-01-01,Northern Europe,Total Deaths,0.0
2021-01-01,Western Asia,Total Deaths,112.0
2021-01-01,Micronesia,Total Deaths,0.0
2021-01-01,Southern Africa,Total Deaths,35.0
2021-01-01,Middle Africa,Total Deaths,227.0
2021-01-01,Russian Federation,Total Deaths,0.0
2021-01-01,Central Asia,Total Deaths,47.0
1900-01-01,Western Africa,ins_adj_usd_damages,0.0
1900-01-01,Southern Asia,ins_adj_usd_damages,0.0
1900-01-01,Central America,ins_adj_usd_damages,0.0
1900-01-01,Northern America,ins_adj_usd_damages,0.0
1900-01-01,Eastern Africa,ins_adj_usd_damages,0.0
1900-01-01,South America,ins_adj_usd_damages,0.0
1900-01-01,Western Europe,ins_adj_usd_damages,0.0
1900-01-01,Eastern Asia,ins_adj_usd_damages,0.0
1900-01-01,Caribbean,ins_adj_usd_damages,0.0
1900-01-01,South-Eastern Asia,ins_adj_usd_damages,0.0
1900-01-01,Northern Africa,ins_adj_usd_damages,0.0
1900-01-01,Eastern Europe,ins_adj_usd_damages,0.0
1900-01-01,Southern Europe,ins_adj_usd_damages,0.0
1900-01-01,Melanesia,ins_adj_usd_damages,0.0
1900-01-01,Australia and New Zealand,ins_adj_usd_damages,0.0
1900-01-01,Polynesia,ins_adj_usd_damages,0.0
1900-01-01,Northern Europe,ins_adj_usd_damages,0.0
1900-01-01,Western Asia,ins_adj_usd_damages,0.0
1900-01-01,Micronesia,ins_adj_usd_damages,0.0
1900-01-01,Southern Africa,ins_adj_usd_damages,0.0
1900-01-01,Middle Africa,ins_adj_usd_damages,0.0
1900-01-01,Russian Federation,ins_adj_usd_damages,0.0
1900-01-01,Central Asia,ins_adj_usd_damages,0.0
1902-01-01,Western Africa,ins_adj_usd_damages,0.0
1902-01-01,Southern Asia,ins_adj_usd_damages,0.0
1902-01-01,Central America,ins_adj_usd_damages,0.0
1902-01-01,Northern America,ins_adj_usd_damages,0.0
1902-01-01,Eastern Africa,ins_adj_usd_damages,0.0
1902-01-01,South America,ins_adj_usd_damages,0.0
1902-01-01,Western Europe,ins_adj_usd_damages,0.0
1902-01-01,Eastern Asia,ins_adj_usd_damages,0.0
1902-01-01,Caribbean,ins_adj_usd_damages,0.0
1902-01-01,South-Eastern Asia,ins_adj_usd_damages,0.0
1902-01-01,Northern Africa,ins_adj_usd_damages,0.0
1902-01-01,Eastern Europe,ins_adj_usd_damages,0.0
1902-01-01,Southern Europe,ins_adj_usd_damages,0.0
1902-01-01,Melanesia,ins_adj_usd_damages,0.0
1902-01-01,Australia and New Zealand,ins_adj_usd_damages,0.0
1902-01-01,Polynesia,ins_adj_usd_damages,0.0
1902-01-01,Northern Europe,ins_adj_usd_damages,0.0
1902-01-01,Western Asia,ins_adj_usd_damages,0.0
1902-01-01,Micronesia,ins_adj_usd_damages,0.0
1902-01-01,Southern Africa,ins_adj_usd_damages,0.0
1902-01-01,Middle Africa,ins_adj_usd_damages,0.0
1902-01-01,Russian Federation,ins_adj_usd_damages,0.0
1902-01-01,Central Asia,ins_adj_usd_damages,0.0
1903-01-01,Western Africa,ins_adj_usd_damages,0.0
1903-01-01,Southern Asia,ins_adj_usd_damages,0.0
1903-01-01,Central America,ins_adj_usd_damages,0.0
1903-01-01,Northern America,ins_adj_usd_damages,0.0
1903-01-01,Eastern Africa,ins_adj_usd_damages,0.0
1903-01-01,South America,ins_adj_usd_damages,0.0
1903-01-01,Western Europe,ins_adj_usd_damages,0.0
1903-01-01,Eastern Asia,ins_adj_usd_damages,0.0
1903-01-01,Caribbean,ins_adj_usd_damages,0.0
1903-01-01,South-Eastern Asia,ins_adj_usd_damages,0.0
1903-01-01,Northern Africa,ins_adj_usd_damages,0.0
1903-01-01,Eastern Europe,ins_adj_usd_damages,0.0
1903-01-01,Southern Europe,ins_adj_usd_damages,0.0
1903-01-01,Melanesia,ins_adj_usd_damages,0.0
1903-01-01,Australia and New Zealand,ins_adj_usd_damages,0.0
1903-01-01,Polynesia,ins_adj_usd_damages,0.0
1903-01-01,Northern Europe,ins_adj_usd_damages,0.0
1903-01-01,Western Asia,ins_adj_usd_damages,0.0
1903-01-01,Micronesia,ins_adj_usd_damages,0.0
1903-01-01,Southern Africa,ins_adj_usd_damages,0.0
1903-01-01,Middle Africa,ins_adj_usd_damages,0.0
1903-01-01,Russian Federation,ins_adj_usd_damages,0.0
1903-01-01,Central Asia,ins_adj_usd_damages,0.0
1904-01-01,Western Africa,ins_adj_usd_damages,0.0
1904-01-01,Southern Asia,ins_adj_usd_damages,0.0
1904-01-01,Central America,ins_adj_usd_damages,0.0
1904-01-01,Northern America,ins_adj_usd_damages,0.0
1904-01-01,Eastern Africa,ins_adj_usd_damages,0.0
1904-01-01,South America,ins_adj_usd_damages,0.0
1904-01-01,Western Europe,ins_adj_usd_damages,0.0
1904-01-01,Eastern Asia,ins_adj_usd_damages,0.0
1904-01-01,Caribbean,ins_adj_usd_damages,0.0
1904-01-01,South-Eastern Asia,ins_adj_usd_damages,0.0
1904-01-01,Northern Africa,ins_adj_usd_damages,0.0
1904-01-01,Eastern Europe,ins_adj_usd_damages,0.0
1904-01-01,Southern Europe,ins_adj_usd_damages,0.0
1904-01-01,Melanesia,ins_adj_usd_damages,0.0
1904-01-01,Australia and New Zealand,ins_adj_usd_damages,0.0
1904-01-01,Polynesia,ins_adj_usd_damages,0.0
1904-01-01,Northern Europe,ins_adj_usd_damages,0.0
1904-01-01,Western Asia,ins_adj_usd_damages,0.0
1904-01-01,Micronesia,ins_adj_usd_damages,0.0
1904-01-01,Southern Africa,ins_adj_usd_damages,0.0
1904-01-01,Middle Africa,ins_adj_usd_damages,0.0
1904-01-01,Russian Federation,ins_adj_usd_damages,0.0
1904-01-01,Central Asia,ins_adj_usd_damages,0.0
1905-01-01,Western Africa,ins_adj_usd_damages,0.0
1905-01-01,Southern Asia,ins_adj_usd_damages,0.0
1905-01-01,Central America,ins_adj_usd_damages,0.0
1905-01-01,Northern America,ins_adj_usd_damages,0.0
1905-01-01,Eastern Africa,ins_adj_usd_damages,0.0
1905-01-01,South America,ins_adj_usd_damages,0.0
1905-01-01,Western Europe,ins_adj_usd_damages,0.0
1905-01-01,Eastern Asia,ins_adj_usd_damages,0.0
1905-01-01,Caribbean,ins_adj_usd_damages,0.0
1905-01-01,South-Eastern Asia,ins_adj_usd_damages,0.0
1905-01-01,Northern Africa,ins_adj_usd_damages,0.0
1905-01-01,Eastern Europe,ins_adj_usd_damages,0.0
1905-01-01,Southern Europe,ins_adj_usd_damages,0.0
1905-01-01,Melanesia,ins_adj_usd_damages,0.0
1905-01-01,Australia and New Zealand,ins_adj_usd_damages,0.0
1905-01-01,Polynesia,ins_adj_usd_damages,0.0
1905-01-01,Northern Europe,ins_adj_usd_damages,0.0
1905-01-01,Western Asia,ins_adj_usd_damages,0.0
1905-01-01,Micronesia,ins_adj_usd_damages,0.0
1905-01-01,Southern Africa,ins_adj_usd_damages,0.0
1905-01-01,Middle Africa,ins_adj_usd_damages,0.0
1905-01-01,Russian Federation,ins_adj_usd_damages,0.0
1905-01-01,Central Asia,ins_adj_usd_damages,0.0
1906-01-01,Western Africa,ins_adj_usd_damages,0.0
1906-01-01,Southern Asia,ins_adj_usd_damages,0.0
1906-01-01,Central America,ins_adj_usd_damages,0.0
1906-01-01,Northern America,ins_adj_usd_damages,626288.2295400001
1906-01-01,Eastern Africa,ins_adj_usd_damages,0.0
1906-01-01,South America,ins_adj_usd_damages,0.0
1906-01-01,Western Europe,ins_adj_usd_damages,0.0
1906-01-01,Eastern Asia,ins_adj_usd_damages,0.0
1906-01-01,Caribbean,ins_adj_usd_damages,0.0
1906-01-01,South-Eastern Asia,ins_adj_usd_damages,0.0
1906-01-01,Northern Africa,ins_adj_usd_damages,0.0
1906-01-01,Eastern Europe,ins_adj_usd_damages,0.0
1906-01-01,Southern Europe,ins_adj_usd_damages,0.0
1906-01-01,Melanesia,ins_adj_usd_damages,0.0
1906-01-01,Australia and New Zealand,ins_adj_usd_damages,0.0
1906-01-01,Polynesia,ins_adj_usd_damages,0.0
1906-01-01,Northern Europe,ins_adj_usd_damages,0.0
1906-01-01,Western Asia,ins_adj_usd_damages,0.0
1906-01-01,Micronesia,ins_adj_usd_damages,0.0
1906-01-01,Southern Africa,ins_adj_usd_damages,0.0
1906-01-01,Middle Africa,ins_adj_usd_damages,0.0
1906-01-01,Russian Federation,ins_adj_usd_damages,0.0
1906-01-01,Central Asia,ins_adj_usd_damages,0.0
1907-01-01,Western Africa,ins_adj_usd_damages,0.0
1907-01-01,Southern Asia,ins_adj_usd_damages,0.0
1907-01-01,Central America,ins_adj_usd_damages,0.0
1907-01-01,Northern America,ins_adj_usd_damages,0.0
1907-01-01,Eastern Africa,ins_adj_usd_damages,0.0
1907-01-01,South America,ins_adj_usd_damages,0.0
1907-01-01,Western Europe,ins_adj_usd_damages,0.0
1907-01-01,Eastern Asia,ins_adj_usd_damages,0.0
1907-01-01,Caribbean,ins_adj_usd_damages,0.0
1907-01-01,South-Eastern Asia,ins_adj_usd_damages,0.0
1907-01-01,Northern Africa,ins_adj_usd_damages,0.0
1907-01-01,Eastern Europe,ins_adj_usd_damages,0.0
1907-01-01,Southern Europe,ins_adj_usd_damages,0.0
1907-01-01,Melanesia,ins_adj_usd_damages,0.0
1907-01-01,Australia and New Zealand,ins_adj_usd_damages,0.0
1907-01-01,Polynesia,ins_adj_usd_damages,0.0
1907-01-01,Northern Europe,ins_adj_usd_damages,0.0
1907-01-01,Western Asia,ins_adj_usd_damages,0.0
1907-01-01,Micronesia,ins_adj_usd_damages,0.0
1907-01-01,Southern Africa,ins_adj_usd_damages,0.0
1907-01-01,Middle Africa,ins_adj_usd_damages,0.0
1907-01-01,Russian Federation,ins_adj_usd_damages,0.0
1907-01-01,Central Asia,ins_adj_usd_damages,0.0
1908-01-01,Western Africa,ins_adj_usd_damages,0.0
1908-01-01,Southern Asia,ins_adj_usd_damages,0.0
1908-01-01,Central America,ins_adj_usd_damages,0.0
1908-01-01,Northern America,ins_adj_usd_damages,0.0
1908-01-01,Eastern Africa,ins_adj_usd_damages,0.0
1908-01-01,South America,ins_adj_usd_damages,0.0
1908-01-01,Western Europe,ins_adj_usd_damages,0.0
1908-01-01,Eastern Asia,ins_adj_usd_damages,0.0
1908-01-01,Caribbean,ins_adj_usd_damages,0.0
1908-01-01,South-Eastern Asia,ins_adj_usd_damages,0.0
1908-01-01,Northern Africa,ins_adj_usd_damages,0.0
1908-01-01,Eastern Europe,ins_adj_usd_damages,0.0
1908-01-01,Southern Europe,ins_adj_usd_damages,0.0
1908-01-01,Melanesia,ins_adj_usd_damages,0.0
1908-01-01,Australia and New Zealand,ins_adj_usd_damages,0.0
1908-01-01,Polynesia,ins_adj_usd_damages,0.0
1908-01-01,Northern Europe,ins_adj_usd_damages,0.0
1908-01-01,Western Asia,ins_adj_usd_damages,0.0
1908-01-01,Micronesia,ins_adj_usd_damages,0.0
1908-01-01,Southern Africa,ins_adj_usd_damages,0.0
1908-01-01,Middle Africa,ins_adj_usd_damages,0.0
1908-01-01,Russian Federation,ins_adj_usd_damages,0.0
1908-01-01,Central Asia,ins_adj_usd_damages,0.0
1909-01-01,Western Africa,ins_adj_usd_damages,0.0
1909-01-01,Southern Asia,ins_adj_usd_damages,0.0
1909-01-01,Central America,ins_adj_usd_damages,0.0
1909-01-01,Northern America,ins_adj_usd_damages,0.0
1909-01-01,Eastern Africa,ins_adj_usd_damages,0.0
1909-01-01,South America,ins_adj_usd_damages,0.0
1909-01-01,Western Europe,ins_adj_usd_damages,0.0
1909-01-01,Eastern Asia,ins_adj_usd_damages,0.0
1909-01-01,Caribbean,ins_adj_usd_damages,0.0
1909-01-01,South-Eastern Asia,ins_adj_usd_damages,0.0
1909-01-01,Northern Africa,ins_adj_usd_damages,0.0
1909-01-01,Eastern Europe,ins_adj_usd_damages,0.0
1909-01-01,Southern Europe,ins_adj_usd_damages,0.0
1909-01-01,Melanesia,ins_adj_usd_damages,0.0
1909-01-01,Australia and New Zealand,ins_adj_usd_damages,0.0
1909-01-01,Polynesia,ins_adj_usd_damages,0.0
1909-01-01,Northern Europe,ins_adj_usd_damages,0.0
1909-01-01,Western Asia,ins_adj_usd_damages,0.0
1909-01-01,Micronesia,ins_adj_usd_damages,0.0
1909-01-01,Southern Africa,ins_adj_usd_damages,0.0
1909-01-01,Middle Africa,ins_adj_usd_damages,0.0
1909-01-01,Russian Federation,ins_adj_usd_damages,0.0
1909-01-01,Central Asia,ins_adj_usd_damages,0.0
1910-01-01,Western Africa,ins_adj_usd_damages,0.0
1910-01-01,Southern Asia,ins_adj_usd_damages,0.0
1910-01-01,Central America,ins_adj_usd_damages,0.0
1910-01-01,Northern America,ins_adj_usd_damages,0.0
1910-01-01,Eastern Africa,ins_adj_usd_damages,0.0
1910-01-01,South America,ins_adj_usd_damages,0.0
1910-01-01,Western Europe,ins_adj_usd_damages,0.0
1910-01-01,Eastern Asia,ins_adj_usd_damages,0.0
1910-01-01,Caribbean,ins_adj_usd_damages,0.0
1910-01-01,South-Eastern Asia,ins_adj_usd_damages,0.0
1910-01-01,Northern Africa,ins_adj_usd_damages,0.0
1910-01-01,Eastern Europe,ins_adj_usd_damages,0.0
1910-01-01,Southern Europe,ins_adj_usd_damages,0.0
1910-01-01,Melanesia,ins_adj_usd_damages,0.0
1910-01-01,Australia and New Zealand,ins_adj_usd_damages,0.0
1910-01-01,Polynesia,ins_adj_usd_damages,0.0
1910-01-01,Northern Europe,ins_adj_usd_damages,0.0
1910-01-01,Western Asia,ins_adj_usd_damages,0.0
1910-01-01,Micronesia,ins_adj_usd_damages,0.0
1910-01-01,Southern Africa,ins_adj_usd_damages,0.0
1910-01-01,Middle Africa,ins_adj_usd_damages,0.0
1910-01-01,Russian Federation,ins_adj_usd_damages,0.0
1910-01-01,Central Asia,ins_adj_usd_damages,0.0
1911-01-01,Western Africa,ins_adj_usd_damages,0.0
1911-01-01,Southern Asia,ins_adj_usd_damages,0.0
1911-01-01,Central America,ins_adj_usd_damages,0.0
1911-01-01,Northern America,ins_adj_usd_damages,0.0
1911-01-01,Eastern Africa,ins_adj_usd_damages,0.0
1911-01-01,South America,ins_adj_usd_damages,0.0
1911-01-01,Western Europe,ins_adj_usd_damages,0.0
1911-01-01,Eastern Asia,ins_adj_usd_damages,0.0
1911-01-01,Caribbean,ins_adj_usd_damages,0.0
1911-01-01,South-Eastern Asia,ins_adj_usd_damages,0.0
1911-01-01,Northern Africa,ins_adj_usd_damages,0.0
1911-01-01,Eastern Europe,ins_adj_usd_damages,0.0
1911-01-01,Southern Europe,ins_adj_usd_damages,0.0
1911-01-01,Melanesia,ins_adj_usd_damages,0.0
1911-01-01,Australia and New Zealand,ins_adj_usd_damages,0.0
1911-01-01,Polynesia,ins_adj_usd_damages,0.0
1911-01-01,Northern Europe,ins_adj_usd_damages,0.0
1911-01-01,Western Asia,ins_adj_usd_damages,0.0
1911-01-01,Micronesia,ins_adj_usd_damages,0.0
1911-01-01,Southern Africa,ins_adj_usd_damages,0.0
1911-01-01,Middle Africa,ins_adj_usd_damages,0.0
1911-01-01,Russian Federation,ins_adj_usd_damages,0.0
1911-01-01,Central Asia,ins_adj_usd_damages,0.0
1912-01-01,Western Africa,ins_adj_usd_damages,0.0
1912-01-01,Southern Asia,ins_adj_usd_damages,0.0
1912-01-01,Central America,ins_adj_usd_damages,0.0
1912-01-01,Northern America,ins_adj_usd_damages,0.0
1912-01-01,Eastern Africa,ins_adj_usd_damages,0.0
1912-01-01,South America,ins_adj_usd_damages,0.0
1912-01-01,Western Europe,ins_adj_usd_damages,0.0
1912-01-01,Eastern Asia,ins_adj_usd_damages,0.0
1912-01-01,Caribbean,ins_adj_usd_damages,0.0
1912-01-01,South-Eastern Asia,ins_adj_usd_damages,0.0
1912-01-01,Northern Africa,ins_adj_usd_damages,0.0
1912-01-01,Eastern Europe,ins_adj_usd_damages,0.0
1912-01-01,Southern Europe,ins_adj_usd_damages,0.0
1912-01-01,Melanesia,ins_adj_usd_damages,0.0
1912-01-01,Australia and New Zealand,ins_adj_usd_damages,0.0
1912-01-01,Polynesia,ins_adj_usd_damages,0.0
1912-01-01,Northern Europe,ins_adj_usd_damages,0.0
1912-01-01,Western Asia,ins_adj_usd_damages,0.0
1912-01-01,Micronesia,ins_adj_usd_damages,0.0
1912-01-01,Southern Africa,ins_adj_usd_damages,0.0
1912-01-01,Middle Africa,ins_adj_usd_damages,0.0
1912-01-01,Russian Federation,ins_adj_usd_damages,0.0
1912-01-01,Central Asia,ins_adj_usd_damages,0.0
1914-01-01,Western Africa,ins_adj_usd_damages,0.0
1914-01-01,Southern Asia,ins_adj_usd_damages,0.0
1914-01-01,Central America,ins_adj_usd_damages,0.0
1914-01-01,Northern America,ins_adj_usd_damages,0.0
1914-01-01,Eastern Africa,ins_adj_usd_damages,0.0
1914-01-01,South America,ins_adj_usd_damages,0.0
1914-01-01,Western Europe,ins_adj_usd_damages,0.0
1914-01-01,Eastern Asia,ins_adj_usd_damages,0.0
1914-01-01,Caribbean,ins_adj_usd_damages,0.0
1914-01-01,South-Eastern Asia,ins_adj_usd_damages,0.0
1914-01-01,Northern Africa,ins_adj_usd_damages,0.0
1914-01-01,Eastern Europe,ins_adj_usd_damages,0.0
1914-01-01,Southern Europe,ins_adj_usd_damages,0.0
1914-01-01,Melanesia,ins_adj_usd_damages,0.0
1914-01-01,Australia and New Zealand,ins_adj_usd_damages,0.0
1914-01-01,Polynesia,ins_adj_usd_damages,0.0
1914-01-01,Northern Europe,ins_adj_usd_damages,0.0
1914-01-01,Western Asia,ins_adj_usd_damages,0.0
1914-01-01,Micronesia,ins_adj_usd_damages,0.0
1914-01-01,Southern Africa,ins_adj_usd_damages,0.0
1914-01-01,Middle Africa,ins_adj_usd_damages,0.0
1914-01-01,Russian Federation,ins_adj_usd_damages,0.0
1914-01-01,Central Asia,ins_adj_usd_damages,0.0
1915-01-01,Western Africa,ins_adj_usd_damages,0.0
1915-01-01,Southern Asia,ins_adj_usd_damages,0.0
1915-01-01,Central America,ins_adj_usd_damages,0.0
1915-01-01,Northern America,ins_adj_usd_damages,0.0
1915-01-01,Eastern Africa,ins_adj_usd_damages,0.0
1915-01-01,South America,ins_adj_usd_damages,0.0
1915-01-01,Western Europe,ins_adj_usd_damages,0.0
1915-01-01,Eastern Asia,ins_adj_usd_damages,0.0
1915-01-01,Caribbean,ins_adj_usd_damages,0.0
1915-01-01,South-Eastern Asia,ins_adj_usd_damages,0.0
1915-01-01,Northern Africa,ins_adj_usd_damages,0.0
1915-01-01,Eastern Europe,ins_adj_usd_damages,0.0
1915-01-01,Southern Europe,ins_adj_usd_damages,0.0
1915-01-01,Melanesia,ins_adj_usd_damages,0.0
1915-01-01,Australia and New Zealand,ins_adj_usd_damages,0.0
1915-01-01,Polynesia,ins_adj_usd_damages,0.0
1915-01-01,Northern Europe,ins_adj_usd_damages,0.0
1915-01-01,Western Asia,ins_adj_usd_damages,0.0
1915-01-01,Micronesia,ins_adj_usd_damages,0.0
1915-01-01,Southern Africa,ins_adj_usd_damages,0.0
1915-01-01,Middle Africa,ins_adj_usd_damages,0.0
1915-01-01,Russian Federation,ins_adj_usd_damages,0.0
1915-01-01,Central Asia,ins_adj_usd_damages,0.0
1916-01-01,Western Africa,ins_adj_usd_damages,0.0
1916-01-01,Southern Asia,ins_adj_usd_damages,0.0
1916-01-01,Central America,ins_adj_usd_damages,0.0
1916-01-01,Northern America,ins_adj_usd_damages,0.0
1916-01-01,Eastern Africa,ins_adj_usd_damages,0.0
1916-01-01,South America,ins_adj_usd_damages,0.0
1916-01-01,Western Europe,ins_adj_usd_damages,0.0
1916-01-01,Eastern Asia,ins_adj_usd_damages,0.0
1916-01-01,Caribbean,ins_adj_usd_damages,0.0
1916-01-01,South-Eastern Asia,ins_adj_usd_damages,0.0
1916-01-01,Northern Africa,ins_adj_usd_damages,0.0
1916-01-01,Eastern Europe,ins_adj_usd_damages,0.0
1916-01-01,Southern Europe,ins_adj_usd_damages,0.0
1916-01-01,Melanesia,ins_adj_usd_damages,0.0
1916-01-01,Australia and New Zealand,ins_adj_usd_damages,0.0
1916-01-01,Polynesia,ins_adj_usd_damages,0.0
1916-01-01,Northern Europe,ins_adj_usd_damages,0.0
1916-01-01,Western Asia,ins_adj_usd_damages,0.0
1916-01-01,Micronesia,ins_adj_usd_damages,0.0
1916-01-01,Southern Africa,ins_adj_usd_damages,0.0
1916-01-01,Middle Africa,ins_adj_usd_damages,0.0
1916-01-01,Russian Federation,ins_adj_usd_damages,0.0
1916-01-01,Central Asia,ins_adj_usd_damages,0.0
1917-01-01,Western Africa,ins_adj_usd_damages,0.0
1917-01-01,Southern Asia,ins_adj_usd_damages,0.0
1917-01-01,Central America,ins_adj_usd_damages,0.0
1917-01-01,Northern America,ins_adj_usd_damages,0.0
1917-01-01,Eastern Africa,ins_adj_usd_damages,0.0
1917-01-01,South America,ins_adj_usd_damages,0.0
1917-01-01,Western Europe,ins_adj_usd_damages,0.0
1917-01-01,Eastern Asia,ins_adj_usd_damages,0.0
1917-01-01,Caribbean,ins_adj_usd_damages,0.0
1917-01-01,South-Eastern Asia,ins_adj_usd_damages,0.0
1917-01-01,Northern Africa,ins_adj_usd_damages,0.0
1917-01-01,Eastern Europe,ins_adj_usd_damages,0.0
1917-01-01,Southern Europe,ins_adj_usd_damages,0.0
1917-01-01,Melanesia,ins_adj_usd_damages,0.0
1917-01-01,Australia and New Zealand,ins_adj_usd_damages,0.0
1917-01-01,Polynesia,ins_adj_usd_damages,0.0
1917-01-01,Northern Europe,ins_adj_usd_damages,0.0
1917-01-01,Western Asia,ins_adj_usd_damages,0.0
1917-01-01,Micronesia,ins_adj_usd_damages,0.0
1917-01-01,Southern Africa,ins_adj_usd_damages,0.0
1917-01-01,Middle Africa,ins_adj_usd_damages,0.0
1917-01-01,Russian Federation,ins_adj_usd_damages,0.0
1917-01-01,Central Asia,ins_adj_usd_damages,0.0
1918-01-01,Western Africa,ins_adj_usd_damages,0.0
1918-01-01,Southern Asia,ins_adj_usd_damages,0.0
1918-01-01,Central America,ins_adj_usd_damages,0.0
1918-01-01,Northern America,ins_adj_usd_damages,0.0
1918-01-01,Eastern Africa,ins_adj_usd_damages,0.0
1918-01-01,South America,ins_adj_usd_damages,0.0
1918-01-01,Western Europe,ins_adj_usd_damages,0.0
1918-01-01,Eastern Asia,ins_adj_usd_damages,0.0
1918-01-01,Caribbean,ins_adj_usd_damages,0.0
1918-01-01,South-Eastern Asia,ins_adj_usd_damages,0.0
1918-01-01,Northern Africa,ins_adj_usd_damages,0.0
